names,genre,date_x,score
More Than Miyagi: The Pat Morita Story,Documentary,2021,"6,8"
Kill the Messenger,Crime| Drama| Mystery| Thriller,2014,"6,6"
Wild at Heart,Crime| Thriller| Romance,1990,7
Wet Highway,Thriller,1971,"5,8"
An American Tail: The Treasure of Manhattan Island,Family| Animation| Adventure,2000,"6,3"
Night Watch,Fantasy| Action| Thriller,2005,"6,2"
Wishmaster 3: Beyond the Gates of Hell,Thriller| Horror| Fantasy,2001,"4,5"
Nobody's Fool,Comedy| Romance,2019,"6,2"
Earth and Blood,Action| Thriller,2020,"6,2"
Miley Cyrus – Endless Summer Vacation (Backyard Sessions),Music| Documentary,2023,"7,8"
Time Adventure: 5 Seconds Til Climax,Comedy| Science Fiction,1986,"5,5"
Alfie,Comedy| Drama| Romance,2004,"5,8"
Rashomon,Crime| Drama| Mystery,1952,"8,1"
Videodrome,Horror| Mystery| Science Fiction,1984,"7,3"
Dream of JINSIA,Romance,2018,0
Oro y Polvo,,2016,"6,8"
Intimacy,Romance| Drama| Fantasy,2001,"6,4"
Your Name Engraved Herein,Romance| History| Drama,2020,8
How Do You Know,Comedy| Drama| Romance,2011,"5,3"
Loving Annabelle,Drama| Romance,2006,"6,5"
Colonials,Science Fiction| Action,2023,0
Romance: Mother's Friend,Romance,2018,1
The Beast,Horror| Drama| Fantasy,1975,"5,6"
Things Heard & Seen,Horror,2021,"5,8"
Larry Crowne,Comedy| Romance| Drama,2011,"5,9"
Firestarter,Horror| Thriller| Science Fiction,1984,"6,3"
The Professor and the Madman,History| Drama| Mystery| Thriller,2020,"7,2"
The Swan Princess: A Royal Family Tale,Family| Animation| Fantasy,2014,"6,1"
Into the Labyrinth,Thriller| Mystery,2019,"6,3"
Airport '77,Action| Adventure| Drama| Thriller,1977,"5,6"
A Troll in Central Park,Fantasy| Animation| Science Fiction| Family,1994,"5,1"
Blank Check,Comedy| Family,1994,"5,8"
The American President,Comedy| Drama| Romance,1995,"6,6"
Two Mules for Sister Sara,Adventure| War| Western,1970,7
Dangerous Liaisons,Drama| Romance,2022,"5,9"
Dangerous Liaisons,Drama| Romance,2022,"5,9"
Sex First; Love Second,Romance| Drama,2017,5
Kaamelott: The First Chapter,Adventure| Fantasy| Comedy,2021,"6,7"
Tekkonkinkreet,Animation| Crime| Thriller,2006,"7,4"
Goodbye Christopher Robin,Family| History| Drama,2017,"7,1"
Love Story,Romance| Drama,2007,"6,8"
Mr. Six,Crime| Action| Drama,2016,"6,8"
Pathfinder,Adventure| Action,2007,"5,6"
Zero Fucks Given,Comedy| Drama,2022,"6,4"
Asphalt Burning,Action| Comedy,2020,"5,4"
Fright Night Part 2,Horror| Comedy,1988,"6,4"
The Light Between Oceans,Drama| Romance,2016,"7,1"
Ted K,Drama| Crime,2022,"6,2"
Sweet Whip,Thriller| Drama| Romance| Mystery| Horror,2013,"5,9"
Triumph of the Will,Documentary,1935,"7,1"
The Devil's Rejects,Drama| Horror| Crime,2005,"6,8"
Skin,Drama,2018,"6,6"
The Personal History of David Copperfield,Comedy,2020,"6,5"
Island of Fire,Crime| Drama| Action| Thriller,1991,"6,1"
???????? ???,Science Fiction| Thriller,2023,0
10x10,Thriller,2018,"5,3"
The Misfits,Western| Drama| Action| Romance,1961,"6,9"
Baby on Board,Comedy| Romance,2009,"4,9"
Chaplin,Drama,1993,"7,5"
The Dark Crystal,Adventure| Family| Fantasy| Animation,1983,"7,1"
Hope Springs,Drama| Comedy| Romance,2012,"6,3"
Now and Then,Comedy| Drama| Romance,1996,"6,9"
My Big Fat Greek Wedding,Comedy| Drama| Romance,2002,"6,5"
Delivery Man,Comedy,2014,"6,3"
Hunter Hunter,Horror| Thriller| Mystery,2021,"6,4"
Precious Cargo,Action| Crime| Thriller,2016,"5,2"
Spencer,Drama,2022,"6,9"
Fate/stay night: Unlimited Blade Works,Action| Fantasy| Animation,2013,"7,1"
Thank You for Smoking,Comedy| Drama,2006,"7,2"
Restraint,Drama| Thriller,2008,6
U Turn,Crime| Drama| Thriller,1997,"6,6"
Jesus,Drama,2016,6
Seance,Horror,2021,"5,8"
The Birdcage,Comedy,1996,7
The Red Ghost,War| Drama| History,2020,"6,5"
Countdown to Death: Pablo Escobar,Documentary,2017,"6,9"
Kuch Kuch Hota Hai,Romance| Drama,1998,"7,6"
The Candy Witch,Horror,2020,"5,9"
The Sisters S-Scandal,Drama| Romance,2017,"1,8"
Get Over It,Comedy| Romance,2001,"5,6"
Men; Women & Children,Drama| Comedy,2014,"6,5"
13 Ghosts,Horror,1960,"5,8"
Shinjuku Incident,Drama| Action| Thriller| Crime,2009,"6,6"
The Book Thief,Drama,2014,"7,5"
Geek Charming,Comedy| Drama| Family| TV Movie,2011,"6,6"
Behind the Curve,Documentary,2019,"6,3"
Operation Y and Other Shurik's Adventures,Comedy| Romance| Crime,1965,"7,9"
The Last Mimzy,Drama| Science Fiction| Adventure,2007,"6,3"
Never Look Away,Drama| Thriller| Romance,2019,"7,8"
Monk Comes Down the Mountain,Action| Comedy,2015,"5,1"
The Scarlet Letter,Drama| Romance| Western,1995,"6,1"
Mother,Crime| Drama| Mystery| Thriller,2009,"7,7"
Juice,Crime| Drama| Thriller,1992,"7,3"
Femme Fatale,Thriller| Crime| Romance,2008,"6,2"
The Mexican,Action| Comedy| Crime| Romance,2001,"5,9"
Pet Girl: Secret Helper,Drama| Romance,2020,4
The Flood,Drama,2023,0
Sleeping Beauties,Fantasy| Comedy,2017,"4,5"
Christmas with the Kranks,Comedy| Family,2004,"6,2"
Cruel Intentions 3,Drama,2004,"4,6"
Mom's Friend 5,Romance,2018,0
Body of Evidence,Drama| Thriller| Romance,1993,"4,9"
American Psycho II: All American Girl,Horror| Thriller,2002,"4,6"
Ardor,Drama| Thriller,2002,"4,8"
Breathless,Drama| Crime,1960,"7,6"
Hijra in Between,Romance| Drama| TV Movie,2018,"7,2"
Descarrilados,Comedy,2021,"5,6"
Woman in Gold,Drama,2015,"7,3"
Fantasia 2000,Animation| Family| Music,2000,7
Steel Magnolias,Comedy| Drama| Romance,1990,"7,2"
The Photographer of Mauthausen,Drama| History| Thriller,2018,7
The Monster,Horror| Drama,2016,"5,5"
Real Genius,Comedy| Romance| Science Fiction,1986,"6,7"
Looney Tunes: Rabbits Run,Comedy| Animation,2015,"6,1"
3 Ninjas Knuckle Up,Family| Adventure| Action| Comedy,1995,"5,1"
Kramer vs. Kramer,Drama,1980,"7,6"
Let the Bullets Fly,Action| Comedy,2010,"7,6"
A Hollywood Christmas,Comedy| Romance,2022,6
Snow Falls,Horror,2023,5
New York Minute,Comedy,2004,"6,2"
The Twins Effect II,Action| Adventure| Comedy| Fantasy,2004,5
The French Connection,Action| Crime| Thriller,1972,"7,5"
Mickey's Christmas Carol,Family| Animation,1983,"7,7"
An American Tail,Drama| Family| Animation| Adventure,1986,"6,7"
Lucid Dream,Science Fiction| Thriller,2017,"6,2"
Wolf Creek,Horror| Thriller,2005,"6,2"
Slam Dunk: The Movie,Drama| Animation| Comedy,1994,"5,4"
Father of the Bride Part II,Comedy| Family,1995,"6,2"
The Human Stain,Drama| Romance,2003,6
Of Love and Shadows,Drama,1994,"5,1"
The Squad,Drama| Horror| Thriller,2011,6
Trauma Center,Action| Thriller,2019,"5,6"
Love The Way You Are,Romance| Comedy,2019,"5,4"
Cyborg X,Action| Horror| Science Fiction,2016,"5,8"
Rigodon,Thriller| Drama| Mystery,2012,6
Donkey X,Family| Adventure| Animation,2007,"5,5"
Nothing to Lose,Comedy| Crime,1997,"6,5"
Cry-Baby,Comedy| Music| Romance,1990,"6,6"
Die in a Gunfight,Action| Comedy| Romance,2021,"5,6"
Taming The Younger Sister-in-Law,Drama| Romance,2020,"5,5"
Creepshow 2,Horror| Comedy,1987,"6,3"
The Age of Shadows,Action| Drama| Thriller,2016,"7,2"
The Big Country,Drama| Western| Romance,1958,"7,7"
The Making of 'Scarface',Documentary,1998,"7,8"
Philomena,Drama,2013,"7,4"
Camera Buff,Drama| Comedy,1979,"7,5"
Fun and Fancy Free,Animation| Family| Music,1948,"6,4"
Becoming Jane,Romance| Drama,2007,"7,3"
Blood and Chocolate,Drama| Fantasy| Horror| Romance,2007,"5,5"
Saint Omer,Drama,2022,"6,5"
Destruction: Los Angeles,Action| Adventure,2017,"5,5"
The Land Before Time VII: The Stone of Cold Fire,Adventure| Animation| Drama| Family,2000,"6,1"
Dreams,Fantasy| Drama,1990,"7,7"
Omen III: The Final Conflict,Horror| Mystery| Thriller,1981,"5,8"
The Right Stuff,Drama| History| Adventure,1984,"7,4"
Resident Evil: Extinction,Horror| Action| Science Fiction,2007,"6,3"
The Convent,History| Horror,2019,"5,6"
Are We Done Yet?,Family| Comedy,2007,"5,8"
Blackfish,Documentary,2013,"7,9"
Closed Circuit,Mystery| Drama| Crime| Thriller,2013,"5,9"
xxxHOLiC The Movie: A Midsummer Night's Dream,Animation| Comedy| Drama| Mystery| Fantasy,2005,"6,4"
The Rig,Action| Horror| Science Fiction| Thriller,2010,"3,6"
The Taking of Tiger Mountain,Thriller| War| Adventure,2014,"6,5"
King Kong vs. Godzilla,Action| Adventure| Science Fiction,1962,"6,7"
Elvis,Drama| Music| TV Movie,1979,"6,7"
Point Blank,Action| Thriller,2019,"6,1"
Waking Life,Animation| Drama| Fantasy,2001,"7,5"
Kim Possible: A Sitch In Time,TV Movie| Action| Adventure| Animation| Family,2003,"6,7"
Head in the Clouds,Drama| Romance| War,2005,"5,9"
Another Gay Movie,Comedy| Romance,2006,6
Darkman,Action| Science Fiction| Thriller,1991,"6,4"
Nezha,Action,2021,6
Yi Yi,Drama,2017,"7,9"
The Accused,Drama,1989,7
I'm Not There,Drama| Music,2007,"6,6"
Return to Jurassic Park,Documentary| Action| Adventure| Thriller,2011,"6,6"
One Crazy Summer: A Look Back at Gravity Falls,Documentary,2018,6
Sphere,Science Fiction| Mystery| Thriller,1998,"6,1"
Green Snake,Animation| Fantasy| Action| Adventure,2021,"8,3"
Nefarious,Horror| Thriller,2023,0
Bunks,TV Movie| Comedy| Horror,2013,6
Cadillac Records,Drama| History| Music,2009,"7,2"
Vertigo,Drama,2016,2
Stripes,Action| Comedy,1981,"6,5"
Pope Joan,Drama,2009,"6,9"
Running Scared,Action| Crime| Drama| Thriller,2006,7
Detective Conan: The Private Eyes' Requiem,Animation| Mystery,2006,"7,1"
Scooby-Doo and the Alien Invaders,Animation| Family| Comedy| Mystery| Science Fiction,2000,"7,1"
Mortadelo and Filemon: Mission Implausible,Comedy| Animation| Adventure,2014,"6,6"
Total Eclipse,Drama| Romance,1997,"6,5"
House of Pleasures,Drama,2011,"6,5"
Extraordinary Mission,Action| Crime| Thriller,2017,"6,5"
It's a SpongeBob Christmas!,Family| Animation| Comedy| TV Movie,2012,"6,9"
Tom and Jerry: The Magic Ring,Family| Animation| Fantasy| Comedy| Action,2002,"6,4"
Set It Up,Romance| Comedy,2018,"6,9"
Palo Alto,Drama,2014,"6,1"
Stephanie,Horror| Fantasy| Drama| Mystery,2017,"6,3"
100 Feet,Horror| Thriller,2008,"5,5"
I Give It a Year,Comedy| Romance,2013,"5,5"
Greedy,Comedy,1994,"6,2"
Sitsit,Horror,2020,8
Blame It on Rio,Comedy| Romance,1984,"5,7"
Tales from the Crypt,Horror,1972,"6,9"
Goodbye Summer,Romance| Drama,2019,"5,8"
Hail; Caesar!,Comedy| Drama| Mystery,2016,"5,9"
Marquis de Sade: Justine,Drama| Horror,1969,"5,3"
About Last Night...,Comedy| Drama| Romance,1986,"6,2"
The Silence of the Lambs,Crime| Drama| Thriller,1991,"8,3"
The Jungle Book,Family| Adventure| Drama,1994,6
The Jungle Book,Family| Adventure| Drama,1994,6
Horsemen,Crime| Drama| Horror| Mystery| Thriller,2009,"5,9"
The Ron Clark Story,TV Movie| Drama,2006,"7,4"
Serial Rapist,Crime,1978,"5,6"
Bangkok Dangerous,Action| Crime| Thriller,2010,"5,2"
Once Upon a Time in China III,Action,1993,"6,5"
Mystery Men,Adventure| Fantasy| Action| Comedy| Science Fiction,2000,"5,8"
Boss of Bosses,Drama,2001,"5,7"
An Autumn Romance,Romance| Drama,2021,"7,2"
Talk to Her,Drama| Romance,2002,"7,6"
Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,Science Fiction| Fantasy,2011,"6,9"
Hysteria,Comedy| Romance,2011,"6,7"
Fair Game,Drama| Thriller,2010,"6,5"
StreetDance 3D,Music| Romance| Drama,2010,"6,5"
Edge of Darkness,Crime| Drama| Mystery| Thriller,2010,"6,3"
Queen Margot,Drama| History| Romance,1994,"7,3"
The Janes,Documentary,2022,"5,6"
9to5: Days in Porn,Documentary,2008,"5,8"
The Mimic,Horror| Thriller,2017,"6,4"
Ring 2,Horror| Mystery| Science Fiction,1999,"5,7"
Sierra Burgess Is a Loser,Comedy| Drama| Romance,2018,"6,3"
Shivers,Horror,1975,"6,4"
Jakob the Liar,Comedy| Drama| History,1999,"6,6"
Go! The Unforgettable Party,Music| Family,2019,"7,6"
Ratchet & Clank,Action| Adventure| Animation| Family,2016,"5,8"
Persuasion,Romance| Drama| TV Movie,2008,"7,4"
Sissi,Comedy| Drama| Romance,1955,"7,4"
Glorious,Horror| Fantasy| Comedy,2022,"5,9"
200 Pounds Beauty,Drama| Comedy| Romance,2006,"6,8"
American Ultra,Comedy| Action,2015,"6,1"
Outland,Science Fiction| Action,1981,"6,4"
The Star Wars Holiday Special,Adventure| Family| Science Fiction,1978,"3,4"
Twilight,Animation| Drama,2019,"6,9"
Twilight,Animation| Drama,2019,"6,9"
Keanu,Action| Comedy| Crime,2016,"6,1"
Ultraviolet,Science Fiction| Action| Thriller,2006,"5,2"
Kiss Kiss Bang Bang,Comedy| Crime| Mystery| Thriller,2005,"7,2"
The Half of It,Comedy| Romance| Drama,2020,"7,1"
Open Your Eyes,Drama| Thriller| Science Fiction,1997,"7,5"
As Tears Go By,Drama| Crime| Romance,1988,7
My Sole Desire,Drama| Romance,2023,7
Flypaper,Mystery| Comedy| Crime,2011,"6,4"
Class of 1984,Action| Crime| Drama| Thriller,1982,"6,4"
The Marine 6: Close Quarters,Action,2018,"6,9"
???????,,2019,0
K: Seven Stories Movie 1 - R:B - Blaze,Animation| Drama| Action,2018,"6,7"
The Immortal,Crime| Drama| Thriller,2019,"6,7"
Cocoon: The Return,Comedy| Science Fiction,1988,"6,6"
Cabaret,Music| Drama| Romance,1972,"7,4"
Dogtanian and the Three Muskehounds,Animation| Comedy| Adventure| Family,2021,"6,8"
The Trust,Crime| Thriller,2016,"5,1"
Thunderbirds,Action| Adventure| Comedy| Family| Fantasy| Science Fiction,2004,"4,9"
Death Ship,Adventure| Horror| Mystery| Thriller,1980,"5,4"
Luigi's Mansion: A Nintendo Fan Film,Adventure| Fantasy| Family| Action,2023,0
The Lawnmower Man,Science Fiction| Horror,1992,"5,5"
Hatchet II,Horror| Comedy| Thriller,2010,"5,5"
Grounded: Making The Last of Us,Documentary,2013,"7,4"
Wicked Minds,Mystery| Drama| Romance| Thriller,2003,"6,3"
Heavenly Creatures,Drama| Fantasy,1995,7
You Again,Comedy| Romance,2010,"6,3"
Timecop,Thriller| Science Fiction| Action| Crime,1994,6
The Unbalanced,Drama,2023,0
Murder Party,Comedy| Crime,2022,5
Young Adult Matters,Drama,2021,"5,9"
Reasonable Doubt,Crime| Thriller,2014,"5,8"
Senseless,Comedy| Romance,1998,"6,1"
Undercover Brother,Action| Comedy,2003,"5,8"
The Love Bug,Comedy| Family| Fantasy,1969,"6,5"
Eraser: Reborn,Action| Crime| Thriller,2022,"6,6"
3000 Miles to Graceland,Action| Adventure| Comedy| Crime| Thriller,2001,"5,8"
Taylor Swift: Reputation Stadium Tour,Music,2018,"8,3"
My Dinner with Andre,Comedy| Drama,1981,"7,5"
The Beast of War,War| Drama,1988,"7,1"
Joyeux Noel,Drama| War| Romance| History,2005,"7,4"
Kundun,Drama| History,1998,"6,9"
PAW Patrol: The Mighty Movie,Animation| Family| Comedy,2023,0
The Painted Veil,Romance| Drama,2006,"7,2"
Between Two Ferns: The Movie,Comedy,2019,6
Madame,Drama| Comedy,2017,6
Ice Princess,Family| Drama| Comedy,2005,"6,4"
Half Past Dead,Crime| Action| Thriller,2002,"5,3"
? ????! ? ????!,Comedy| Romance,2023,0
SECTION 306 IPC,,2023,0
Delicatessen,Comedy| Science Fiction| Fantasy,1991,"7,3"
Live,Drama,2023,0
Poison Ivy: The New Seduction,Thriller| Romance| Drama,1997,"4,8"
Homunculus,Drama| Thriller,2021,6
Tony Hawk: Until the Wheels Fall Off,Documentary,2022,"7,4"
Ruthless People,Comedy,1986,"6,6"
Gintama 2: Rules Are Made To Be Broken,Comedy| Action| Science Fiction| Fantasy,2018,"7,3"
St. Trinian's,Comedy| Family| Science Fiction,2008,"5,9"
Sweet November,Drama| Romance,2003,"6,9"
The Experiment,Drama| Thriller,2001,"7,4"
Road to Emmaus,Drama| TV Movie,2010,"6,6"
Body Cam,Horror| Thriller| Mystery,2020,"6,3"
Female Convict 101: Suck,,1977,5
Safe Haven,Romance| Thriller,2013,"7,2"
Ana and Bruno,Animation| Adventure| Family,2017,"7,7"
Reno 911!: Miami,Action| Comedy| Crime,2007,"5,8"
Deck the Halls,Comedy| Family,2006,"5,5"
The Invisible Guardian,Thriller,2017,"6,5"
Jackie,Drama,2017,"6,4"
The Call of the Wild: Dog of the Yukon,Adventure| Drama| Family| TV Movie,1997,"7,4"
Paradise Hills,Fantasy| Science Fiction| Thriller,2020,6
2046,Drama| Science Fiction| Romance,2005,"7,2"
Anomalisa,Animation| Drama| Romance| Comedy,2015,"7,1"
The Rocker,Comedy| Music,2008,6
Early Man,Family| Comedy| Animation| Adventure,2018,"6,2"
Rising Sun,Action| Drama| Thriller,1993,"6,1"
The Flowers of Evil,Drama| Romance| Thriller,2019,"6,8"
The Picture of Dorian Gray,Drama| Fantasy| Thriller| Horror,1945,7
Antitrust,Action| Crime| Drama,2001,6
Elizabethtown,Comedy| Drama| Romance,2005,"6,2"
The Green Inferno,Adventure| Comedy,1988,"4,7"
The Getaway,Action| Crime| Thriller,1972,"7,1"
Lost Girls,Drama| Mystery| Thriller| History,2020,"6,1"
Keep Watching,Thriller| Horror| Drama,2017,"5,1"
Disconnect,Drama| Thriller,2013,"7,1"
Collision Earth,Action| Science Fiction| TV Movie,2011,"6,2"
Rec,Horror| Crime| Mystery| Thriller| Drama,2022,"2,5"
The Best of Enemies,Drama| History,2019,"7,4"
Sniper: Legacy,Thriller| Action,2014,"5,9"
Balloon,Drama| History| Thriller,2019,"7,5"
Phineas and Ferb: Mission Marvel,Animation| Family| Comedy,2013,"6,5"
Time to Hunt,Drama| Action| Thriller,2020,"7,2"
The People Under the Stairs,Horror| Mystery,1992,"6,6"
This Is Spinal Tap,Music| Comedy,1985,"7,5"
Dance of the Forty One,Drama| History,2021,"7,9"
Scrooge,Fantasy| Drama,1951,"7,4"
One Missed Call,Horror| Mystery,2003,"6,1"
Bula,Thriller| Horror,2022,"6,8"
The Final Cut,Drama| Mystery| Science Fiction| Thriller,2004,6
BloodRayne,Action| Fantasy| Horror,2005,"4,2"
Super Troopers 2,Comedy| Crime| Mystery,2018,"5,9"
The Red Violin,Drama| Thriller| Mystery| Music| Romance,1999,"7,4"
Tyson,Documentary| Drama,2008,"6,8"
First Kill,Action| Thriller| Crime,2017,"5,7"
King of Comedy,Comedy| Drama| Romance,1999,"7,2"
A Conspiracy of Faith,Crime| Drama| Mystery| Thriller,2016,7
Animal Kingdom,Crime| Drama,2010,"6,8"
The Golden Lotus: Love and Desire,Drama| Romance,1991,"4,8"
Devil Hunter,Horror,1981,"4,3"
The Court Jester,Music| Action| Adventure| Comedy| Family,2000,"7,3"
Origin: Spirits of the Past,Science Fiction| Adventure| Animation| Drama| Fantasy| Romance| Action,2007,7
With Aunt It's Not a Sin,Comedy,1980,"6,1"
Suicide Forest Village,Horror| Mystery| Drama,2021,"6,8"
The Odd Life of Timothy Green,Fantasy| Drama| Comedy| Family,2012,7
The Killing,Crime| Drama| Thriller,2013,"7,7"
Ammonite,Romance| Drama,2021,"7,1"
My Week with Marilyn,Drama| Romance,2011,"6,7"
The Beguiled,Drama| Thriller| War,1971,7
Delusions of Grandeur,Comedy| History,1971,"7,5"
Sideways,Comedy| Drama| Romance,2004,"7,1"
Amateur,Drama,2018,"6,5"
Seal Team Eight: Behind Enemy Lines,Action| War| Drama,2014,6
Boys Don't Cry,Crime| Drama,1999,"7,4"
Mira,Documentary,2016,0
My Mother is a Belly Dancer,Drama,2006,0
Soul Men,Comedy| Music,2008,"6,2"
Machuca,Drama,2004,"7,7"
Temptation Summary,Drama,1990,"2,5"
United 93,Drama| History| Crime| Thriller| Action,2006,"7,1"
Concussion,Drama| History,2015,"7,1"
Emergency,Comedy| Drama| Thriller,2022,"6,1"
Table 19,Comedy| Drama,2017,6
Men in Hope,Comedy| Romance,2011,"7,5"
Weekend at Bernie's,Comedy| Crime,1990,"6,4"
The Glass House,Drama| Thriller,2001,"5,9"
Mank,Drama| History,2020,"6,8"
Torrente 2: Mission in Marbella,Comedy| Crime,2001,6
Switch,Fantasy| Comedy,1991,6
Ajin: Demi-Human – Compel,Animation| Action| Thriller,2015,"7,2"
Billy & Mandy's Big Boogey Adventure,Adventure| Comedy| Animation| TV Movie,2007,"7,7"
Lord of Illusions,Horror| Fantasy,1995,6
Legends of Oz: Dorothy's Return,Animation| Family| Fantasy,2014,"6,4"
Last Night,Drama| Romance,2011,"6,1"
Bosomy Mom 2,Romance,2020,"3,5"
Ghajini,Action| Romance| Thriller,2008,7
Kung Fu Dunk,Action| Adventure| Comedy,2008,"5,7"
Welcome Home Roscoe Jenkins,Comedy| Drama,2008,"6,1"
Milk Money,Comedy| Romance,1994,"6,4"
Hell House LLC,Horror| Mystery| Thriller,2015,"6,5"
Mulholland Falls,Drama| Mystery| Thriller| Crime,1996,"5,9"
Kicking & Screaming,Family| Comedy,2005,"5,8"
Compulsion,Thriller| Horror| Fantasy,2016,"4,8"
Money Train,Action| Comedy| Crime,1995,"5,9"
Kelly's Heroes,Adventure| Comedy| War,1970,"7,4"
Pay the Ghost,Horror,2015,"5,4"
Jessabelle,Thriller| Horror,2014,"5,4"
Sapphire Blue,Fantasy| Romance| Science Fiction| Drama| Adventure| Family| Action,2014,"7,2"
Son of Rambow,Comedy,2007,"6,7"
Sleepaway Camp,Horror,1983,"6,3"
Trees of Peace,Drama,2021,"7,4"
Senna,Documentary| History,2010,"8,1"
Metro,Action| Adventure| Comedy| Crime| Thriller,1997,"5,7"
Bholaa,Action| Adventure| Crime,2023,8
The Jacket,Thriller| Mystery| Drama| Science Fiction| Fantasy,2005,"6,9"
